time,Bx,By,Bz,BT
66.874565,0.09,-26.77,-18.37,32.47
66.887281,-0.01,-26.65,-18.70,32.55
66.902180,0.11,-26.35,-18.59,32.25
66.903902,0.03,-26.55,-18.61,32.42
66.913061,0.11,-26.70,-18.45,32.45
66.923052,0.07,-26.70,-18.76,32.63
66.932694,0.13,-26.46,-18.55,32.32
66.943819,0.37,-26.63,-18.78,32.59
66.952180,0.73,-26.66,-18.76,32.60
66.962946,0.63,-26.65,-18.47,32.43
66.973362,0.53,-26.68,-18.33,32.38
66.982974,0.73,-26.47,-18.37,32.23
66.995498,0.47,-26.54,-18.39,32.29
67.003549,0.51,-26.53,-18.18,32.17
67.012757,0.33,-26.62,-18.04,32.16
67.022211,0.25,-26.56,-18.10,32.15
67.035817,-0.01,-26.76,-17.93,32.21
67.053841,0.21,-26.69,-17.97,32.17
67.055391,0.19,-26.89,-18.17,32.46
67.064140,-0.09,-27.09,-18.06,32.55
67.072622,0.11,-27.02,-18.04,32.48
67.082740,0.12,-27.10,-17.94,32.50
67.094861,0.22,-27.02,-18.08,32.51
67.102276,0.09,-27.04,-18.15,32.57
67.111821,0.24,-27.20,-18.21,32.74
67.122220,0.16,-27.13,-18.09,32.61
67.133295,0.23,-26.85,-18.12,32.40
67.156902,0.41,-26.79,-18.27,32.43
67.158768,0.41,-26.85,-18.44,32.57
67.162693,0.49,-26.65,-18.51,32.45
67.172140,0.65,-26.55,-18.72,32.49
67.182895,0.73,-26.47,-18.74,32.44
67.194654,0.69,-26.31,-18.61,32.23
67.202244,0.65,-26.49,-18.74,32.46
67.212815,0.45,-26.71,-18.70,32.60
67.222980,0.11,-26.63,-18.70,32.54
67.232938,-0.02,-26.33,-18.42,32.13
67.253665,-0.09,-26.48,-18.59,32.35
67.255368,-0.20,-26.44,-18.69,32.38
67.272156,-0.15,-26.72,-18.68,32.60
67.274205,-0.25,-26.66,-18.86,32.66
67.282961,-0.21,-26.58,-18.94,32.63
67.295926,0.01,-26.51,-19.00,32.61
67.302809,0.29,-26.54,-18.86,32.56
67.313426,0.23,-26.83,-18.78,32.75
67.322824,0.21,-26.69,-18.80,32.64
67.332582,-0.03,-26.99,-18.66,32.81
67.350417,-0.19,-26.88,-18.58,32.68
67.352843,-0.21,-26.86,-18.60,32.67
67.364930,-0.19,-26.96,-18.35,32.62
67.372107,-0.47,-27.07,-18.33,32.70
67.382383,-0.67,-27.31,-18.41,32.94
67.394845,-0.49,-27.31,-18.54,33.01
67.402286,-0.37,-27.20,-18.39,32.83
67.412185,-0.41,-26.79,-18.24,32.42
