time,Bx,By,Bz,BT
20.757784,-0.06,31.49,-17.06,35.81
20.767462,-0.10,31.43,-17.20,35.83
20.777432,-0.24,31.37,-17.30,35.83
20.789489,-0.18,31.63,-17.03,35.93
20.797092,-0.02,31.61,-17.05,35.92
20.808003,-0.16,31.40,-16.91,35.66
20.817988,0.05,31.10,-17.00,35.45
20.830050,-0.02,31.15,-17.27,35.62
20.847602,-0.30,31.06,-17.37,35.59
20.849070,-0.25,30.94,-17.19,35.40
20.858185,-0.29,30.87,-17.13,35.30
20.867345,-0.23,30.81,-17.25,35.31
20.878310,-0.09,31.03,-17.17,35.46
20.889518,-0.14,31.16,-17.21,35.59
20.897557,-0.02,31.30,-17.18,35.70
20.907787,0.11,31.14,-16.96,35.46
20.917636,0.45,30.92,-16.86,35.22
20.926865,0.57,31.12,-16.84,35.39
20.946538,0.87,31.38,-17.02,35.71
20.947714,1.01,31.20,-17.09,35.59
20.958053,0.73,30.99,-16.89,35.30
20.967320,1.01,30.89,-16.85,35.21
20.977204,1.02,30.86,-16.77,35.14
20.989778,0.77,30.95,-16.87,35.26
20.997082,0.57,31.14,-16.88,35.42
21.007464,0.19,31.10,-16.88,35.39
21.026317,0.19,30.89,-16.64,35.09
21.028191,0.07,30.78,-16.62,34.99
21.039588,-0.03,30.94,-16.90,35.26
21.047599,-0.17,31.04,-16.86,35.32
21.057670,-0.28,31.04,-16.77,35.28
21.067680,-0.13,31.04,-16.80,35.29
21.080748,-0.15,31.05,-16.84,35.33
21.101138,0.23,31.21,-16.88,35.49
21.102694,-0.06,31.12,-17.06,35.49
21.107803,0.06,31.41,-16.95,35.69
21.117524,0.15,31.18,-16.96,35.49
21.127462,0.17,30.98,-16.94,35.30
21.138392,0.25,30.72,-16.91,35.07
21.146952,0.13,30.74,-16.89,35.08
21.157309,0.16,30.41,-17.01,34.84
21.167165,-0.06,30.04,-17.25,34.64
21.177202,-0.04,30.24,-17.20,34.79
21.197978,-0.10,30.22,-17.22,34.78
21.199919,-0.11,30.36,-17.08,34.83
21.216089,0.12,30.33,-17.37,34.95
21.218257,0.13,30.87,-17.54,35.50
21.227691,0.29,30.83,-17.53,35.47
21.238756,0.33,31.06,-17.31,35.55
21.247443,0.41,31.08,-17.05,35.45
21.258828,0.43,30.93,-17.11,35.35
21.267892,0.19,30.71,-17.40,35.30
21.277880,0.37,30.54,-17.59,35.24
21.288909,0.01,30.62,-17.51,35.27
21.297447,-0.00,30.35,-17.43,35.00
21.307864,-0.17,30.47,-17.53,35.16
21.317549,-0.29,30.40,-17.55,35.11
21.332039,-0.47,30.55,-17.57,35.25
21.356175,-0.29,30.60,-17.52,35.26
21.358169,-0.19,30.95,-17.29,35.46
21.361137,-0.23,30.99,-17.33,35.51
21.367879,-0.24,31.03,-17.15,35.46
21.377571,-0.19,30.90,-17.15,35.34
21.388966,-0.13,30.81,-17.15,35.26
21.396809,0.27,30.80,-17.24,35.30
21.407186,0.23,30.73,-17.34,35.28
21.417491,0.17,30.66,-17.20,35.16
21.429650,0.10,30.20,-17.25,34.78
21.442836,0.10,30.30,-16.98,34.74
21.447184,0.36,30.28,-16.96,34.71
21.457725,0.40,30.39,-16.87,34.76
21.467584,0.50,30.26,-16.96,34.69
21.477236,0.22,30.46,-17.08,34.92
21.488345,0.32,30.53,-17.12,35.01
21.498173,0.43,30.64,-16.95,35.02
21.508508,0.75,30.91,-16.97,35.27
21.518595,0.75,30.81,-17.38,35.38
21.528647,0.63,31.10,-17.57,35.73
21.545641,0.51,31.21,-17.73,35.90
21.549017,0.22,31.36,-17.66,35.99
21.560945,0.18,31.49,-17.43,36.00
21.568161,0.08,31.55,-17.39,36.03
21.577330,0.02,31.66,-17.61,36.22
21.587422,-0.18,31.57,-17.67,36.17
21.598246,-0.25,31.79,-17.63,36.35
21.608262,-0.28,31.61,-17.26,36.02
21.618098,-0.22,31.63,-17.28,36.04
21.628071,-0.10,31.74,-17.13,36.07
21.638684,0.14,31.57,-17.12,35.92
21.648369,0.34,31.30,-17.08,35.66
21.657364,0.36,31.31,-17.15,35.71
21.668651,0.24,31.43,-16.94,35.71
21.681457,0.17,31.12,-16.98,35.45
21.701269,0.01,31.08,-17.17,35.51
21.702765,0.25,30.95,-17.07,35.35
21.707150,0.53,30.93,-17.09,35.34
21.717033,0.09,30.81,-17.23,35.29
21.727543,-0.07,30.90,-17.09,35.31
21.739625,-0.29,30.70,-17.25,35.21
21.747245,0.19,30.69,-17.57,35.36
21.757780,0.33,30.91,-17.30,35.43
21.767780,0.63,30.94,-17.48,35.54
21.778161,0.51,31.05,-17.50,35.64
21.795629,0.47,31.12,-17.48,35.70
21.797136,0.83,31.18,-17.40,35.71
21.807903,0.87,31.25,-17.32,35.74
21.822942,1.01,31.25,-17.13,35.65
21.831135,0.61,31.37,-16.88,35.63
21.838217,0.38,31.39,-16.90,35.66
21.847506,0.06,31.38,-17.02,35.70
21.857334,0.05,31.05,-16.92,35.36
21.867953,0.13,30.81,-16.84,35.11
21.878164,-0.07,30.71,-16.86,35.03
21.890034,-0.35,30.60,-17.01,35.01
21.897792,-0.31,30.53,-16.95,34.92
21.908940,-0.29,30.59,-17.15,35.07
21.918354,-0.25,30.43,-17.24,34.97
21.930362,-0.15,30.46,-17.16,34.97
21.948771,-0.17,30.70,-17.36,35.27
21.950149,-0.43,30.63,-17.44,35.25
21.957784,-0.13,30.79,-17.34,35.34
21.967694,0.23,30.84,-17.32,35.37
21.976832,0.39,31.00,-17.38,35.54
21.989699,0.17,30.67,-17.49,35.31
21.998132,0.29,30.73,-17.38,35.30
22.007894,0.29,30.64,-17.14,35.11
22.018184,0.11,30.80,-16.80,35.08
22.027223,0.09,30.99,-17.02,35.36
22.044830,-0.17,30.89,-17.04,35.27
22.047696,-0.53,30.87,-17.02,35.26
22.062461,-0.82,30.92,-16.85,35.22
22.067025,-0.53,30.89,-16.48,35.01
22.077166,-0.42,30.99,-16.59,35.16
22.092992,-0.45,30.95,-16.77,35.20
22.096946,-0.17,30.67,-16.93,35.03
22.107179,0.03,30.78,-16.76,35.05
22.117178,0.03,30.99,-17.00,35.35
22.128494,0.15,31.06,-17.15,35.48
22.140065,0.29,31.06,-17.15,35.48
22.147255,0.35,31.22,-17.44,35.76
22.158405,0.29,31.17,-17.23,35.61
22.167817,0.24,31.37,-17.04,35.70
22.180843,-0.10,31.45,-17.18,35.83
22.202415,-0.34,31.32,-17.14,35.71
22.204301,-0.34,31.15,-16.85,35.41
22.208035,0.00,31.18,-16.84,35.44
22.217464,-0.18,31.16,-17.06,35.52
22.227858,-0.16,31.11,-16.94,35.42
22.241315,-0.14,31.09,-17.02,35.44
22.251087,0.05,31.07,-17.08,35.45
22.257505,0.29,31.21,-16.98,35.53
22.266732,0.52,31.37,-17.21,35.78
22.277780,0.48,31.45,-17.50,36.00
22.295257,0.32,31.40,-17.49,35.94
22.297868,0.42,31.49,-17.62,36.08
22.313217,0.20,31.37,-17.91,36.13
22.317087,0.04,31.48,-18.13,36.33
22.327096,0.06,31.32,-18.01,36.13
22.338393,-0.12,31.28,-18.09,36.13
22.347856,-0.24,31.24,-17.74,35.92
22.360135,-0.18,31.26,-17.66,35.90
22.366984,-0.08,31.20,-17.52,35.79
22.377666,-0.08,31.42,-17.39,35.92
22.389729,0.26,31.71,-17.30,36.13
22.398144,0.34,31.54,-17.00,35.83
22.407680,0.34,31.41,-17.14,35.78
22.417363,0.58,31.46,-17.00,35.77
22.430712,0.44,31.50,-17.14,35.86
22.452439,0.54,31.59,-17.00,35.88
22.454309,0.56,31.61,-16.93,35.86
22.458093,0.54,31.50,-16.81,35.71
22.467125,0.35,31.13,-16.43,35.20
22.478178,0.41,31.13,-16.63,35.29
22.489363,0.43,31.33,-16.65,35.48
22.496876,0.47,31.25,-16.84,35.50
22.507826,0.55,30.95,-16.86,35.25
22.518208,0.53,30.84,-17.01,35.22
22.531285,0.51,30.95,-17.26,35.44
22.548699,0.41,30.89,-17.34,35.43
22.550391,0.40,31.36,-17.64,35.98
22.562429,0.42,31.60,-17.57,36.15
22.566974,0.32,31.51,-17.62,36.10
22.577972,0.38,31.39,-17.64,36.01
22.588715,0.36,31.44,-17.35,35.91
22.597882,0.24,31.46,-17.20,35.86
22.607022,0.41,31.28,-17.08,35.64
22.617296,0.51,31.12,-16.99,35.46
22.627420,0.59,30.88,-16.87,35.19
22.647850,0.33,30.64,-17.05,35.07
22.649462,0.45,30.71,-17.10,35.16
22.668417,0.43,30.69,-17.18,35.18
22.670220,0.45,30.80,-17.47,35.41
22.677539,0.39,30.67,-17.57,35.34
22.689656,0.23,30.95,-17.32,35.47
22.696522,0.03,30.76,-17.55,35.42
22.706981,0.05,30.69,-17.48,35.32
22.717274,0.27,30.89,-17.36,35.44
22.728420,0.27,30.93,-17.15,35.37
22.739118,0.03,31.13,-16.82,35.38
22.747717,0.09,31.18,-16.90,35.47
22.757558,0.29,31.26,-16.98,35.58
22.767849,0.47,31.16,-17.50,35.74
22.780060,0.71,31.34,-17.50,35.90
22.799181,0.61,31.21,-17.63,35.85
22.801503,0.75,31.21,-17.44,35.76
22.809402,0.71,31.21,-17.71,35.89
22.817382,0.75,31.05,-18.00,35.90
22.827243,0.37,31.15,-18.18,36.06
22.838890,0.25,30.89,-18.06,35.79
22.847386,-0.11,30.67,-17.79,35.45
22.860184,-0.27,30.78,-17.71,35.51
22.867662,-0.29,30.95,-17.56,35.58
22.879852,-0.35,30.76,-17.79,35.54
22.895021,-0.57,30.57,-17.67,35.31
22.896949,-0.41,30.71,-17.52,35.36
22.907786,-0.05,30.60,-17.36,35.18
22.917241,-0.07,30.58,-17.44,35.21
22.927419,-0.07,30.80,-17.50,35.42
22.938079,0.01,30.72,-17.61,35.41
22.946979,0.01,30.72,-17.94,35.57
22.957371,-0.13,30.90,-17.95,35.73
22.967473,-0.12,31.14,-17.83,35.89
22.978179,-0.36,31.05,-17.76,35.77
22.989332,-0.12,31.05,-17.72,35.75
22.997966,0.00,31.43,-17.97,36.20
23.007470,0.10,31.42,-18.07,36.25
23.017402,0.22,31.50,-17.82,36.19
23.033950,0.24,31.61,-17.74,36.25
23.037172,0.30,31.52,-17.70,36.15
23.047451,0.28,31.59,-17.72,36.23
23.056848,0.12,31.54,-17.80,36.22
23.067879,-0.26,31.51,-17.74,36.16
23.077610,-0.44,31.41,-17.22,35.83
23.088216,-0.40,31.38,-17.26,35.81
23.098363,-0.34,31.21,-17.51,35.78
23.107271,-0.16,31.22,-17.39,35.74
23.117879,-0.31,30.97,-17.46,35.56
23.126779,-0.13,30.82,-17.58,35.48
23.145336,-0.01,30.93,-17.48,35.53
23.147537,0.15,30.89,-17.42,35.47
23.158438,0.15,30.93,-17.56,35.56
23.168367,0.09,30.86,-17.26,35.36
23.177019,-0.25,30.87,-17.17,35.32
23.189267,-0.47,30.80,-17.15,35.25
23.197129,-0.31,30.96,-16.94,35.30
23.207115,-0.42,31.09,-16.90,35.39
23.217717,-0.47,30.81,-17.15,35.27
23.226822,-0.17,30.86,-17.33,35.39
23.236462,-0.05,30.88,-17.34,35.42
23.248368,0.01,30.98,-17.50,35.58
23.259407,0.11,30.98,-17.56,35.61
23.268115,0.15,30.85,-17.59,35.52
23.277625,-0.05,30.98,-17.60,35.63
23.289146,-0.03,30.65,-17.55,35.32
23.298546,0.09,30.93,-17.48,35.53
23.308428,-0.15,30.87,-17.58,35.53
23.318803,-0.33,30.87,-17.85,35.66
23.327774,-0.07,30.70,-17.84,35.51
23.338625,0.03,30.85,-17.65,35.54
23.348045,0.11,30.87,-17.59,35.53
23.357786,0.33,30.81,-17.79,35.57
23.368567,0.33,30.97,-17.88,35.76
23.378067,0.23,30.94,-17.85,35.71
23.390277,-0.11,30.82,-17.71,35.54
23.397838,0.03,30.82,-17.40,35.39
23.407751,-0.41,30.82,-17.64,35.51
23.417266,-0.33,30.62,-17.65,35.34
23.428131,-0.45,30.56,-17.71,35.33
23.439555,-0.51,30.66,-17.67,35.39
23.448261,-0.39,30.51,-17.79,35.32
23.457505,-0.35,30.47,-17.73,35.25
23.468398,-0.09,30.63,-17.71,35.38
23.481544,0.05,30.53,-17.94,35.41
23.506847,0.21,30.87,-17.59,35.53
23.508031,0.13,30.89,-17.61,35.56
23.508639,0.09,30.83,-17.57,35.49
23.517943,0.13,30.76,-17.46,35.37
23.527140,0.17,30.98,-17.42,35.55
23.536800,0.11,31.04,-17.50,35.63
23.547950,0.11,30.98,-17.58,35.62
23.558192,0.17,30.95,-17.29,35.45
23.568158,-0.07,30.77,-17.38,35.34
23.579004,0.07,30.76,-17.44,35.36
23.589171,0.07,31.04,-17.38,35.58
23.599688,0.09,31.15,-17.54,35.75
23.608917,0.04,31.24,-17.41,35.76
23.618044,0.30,31.25,-17.56,35.85
23.628817,0.20,31.30,-17.76,35.99
23.638697,0.10,31.65,-17.99,36.40
23.647554,0.32,31.88,-18.11,36.67
23.657567,0.29,32.03,-18.04,36.76
23.668108,0.46,31.77,-17.94,36.49
23.679066,0.22,31.56,-17.84,36.25
23.689737,0.24,31.22,-17.99,36.04
23.698064,0.35,31.19,-17.85,35.94
23.707068,0.51,31.02,-17.34,35.54
23.717421,0.51,30.71,-17.34,35.27
23.729200,0.52,30.58,-17.28,35.13
23.749079,0.54,30.57,-17.12,35.04
23.751537,0.39,30.75,-17.07,35.17
23.761920,0.63,30.83,-17.30,35.36
23.767758,0.65,31.17,-17.09,35.55
23.776874,0.47,31.19,-17.17,35.60
23.789169,0.54,31.43,-17.45,35.95
23.797722,0.48,31.49,-17.41,35.98
23.807451,0.61,31.20,-17.34,35.70
23.817533,0.77,31.28,-17.58,35.89
23.828558,1.01,31.31,-17.90,36.08
23.848890,1.03,31.33,-17.75,36.02
23.850600,1.01,31.25,-17.86,36.01
23.859073,0.83,31.39,-17.67,36.03
23.868593,0.70,31.42,-17.83,36.14
23.878244,0.74,31.48,-17.85,36.19
23.889667,0.72,31.68,-17.87,36.38
23.897789,0.46,31.49,-18.05,36.30
23.907099,0.27,31.11,-18.14,36.01
23.917844,-0.06,31.19,-18.12,36.07
23.927962,-0.12,31.17,-18.30,36.14
23.939817,0.01,30.83,-18.45,35.93
23.947799,0.01,30.97,-18.14,35.89
23.959132,-0.24,31.03,-18.01,35.88
23.968096,-0.17,30.92,-17.89,35.72
23.981931,-0.30,31.09,-17.74,35.80
24.001119,-0.16,31.31,-17.58,35.91
24.002949,0.24,31.44,-17.39,35.93
24.007292,0.26,31.37,-17.18,35.77
24.017446,0.38,31.32,-17.06,35.66
24.027322,0.25,31.04,-17.29,35.53
24.038123,0.45,30.75,-17.26,35.26
24.047348,0.19,30.64,-17.38,35.22
24.056848,0.19,30.51,-17.47,35.16
24.067201,0.11,30.68,-17.30,35.22
24.076538,-0.07,30.43,-17.70,35.21
24.088229,-0.27,30.40,-17.65,35.15
24.097036,-0.39,30.54,-17.92,35.41
24.108363,-0.29,30.47,-17.63,35.21
24.118479,-0.11,30.71,-17.69,35.44
24.127280,0.11,31.03,-17.62,35.69
24.138472,0.33,30.96,-17.50,35.56
24.148689,0.27,30.83,-17.46,35.43
24.157292,0.29,30.67,-17.47,35.30
24.167912,0.37,30.82,-17.32,35.35
24.178142,0.41,30.91,-17.13,35.34
24.189614,0.37,31.04,-17.23,35.50
24.198471,0.15,30.86,-17.40,35.42
24.207140,0.11,30.76,-17.63,35.45
24.217622,-0.01,30.83,-17.61,35.51
24.235074,0.09,30.79,-17.92,35.63
24.238341,0.03,30.99,-17.85,35.77
24.247104,0.05,30.88,-18.00,35.74
24.257079,0.07,30.86,-17.92,35.69
24.267268,-0.03,30.87,-17.83,35.65
24.277549,-0.07,30.99,-17.91,35.79
24.288943,-0.07,30.96,-17.77,35.70
24.298074,-0.05,30.92,-17.79,35.67
24.307818,-0.05,30.97,-17.52,35.58
24.318171,0.05,30.93,-17.42,35.50
24.330293,0.09,30.89,-17.42,35.47
24.338089,0.15,30.89,-17.42,35.47
24.348010,0.25,30.79,-17.75,35.54
24.357452,0.33,30.74,-17.38,35.32
24.368057,0.21,30.60,-17.40,35.20
24.377638,0.07,30.44,-17.43,35.08
24.386566,0.12,30.40,-17.57,35.11
24.398553,-0.05,30.40,-17.43,35.04
24.407229,0.01,30.58,-17.67,35.31
24.418179,-0.17,30.69,-17.65,35.40
24.428186,0.01,30.66,-17.38,35.24
24.438441,0.17,30.80,-17.52,35.43
24.448542,0.09,31.08,-17.37,35.60
24.457970,0.19,31.11,-17.27,35.59
24.468732,0.04,31.21,-17.31,35.69
24.477513,0.10,31.37,-17.41,35.87
24.487485,-0.14,31.10,-17.23,35.56
24.498401,0.09,31.02,-17.40,35.57
24.508886,-0.02,31.19,-17.41,35.72
24.518214,-0.24,31.20,-17.53,35.79
24.528474,0.19,30.92,-17.77,35.66
24.539928,0.23,30.92,-17.87,35.71
24.548156,0.25,31.03,-17.71,35.73
24.557196,0.25,31.03,-17.58,35.67
24.568162,0.39,31.16,-17.52,35.75
24.578065,0.20,31.22,-17.60,35.84
24.589383,0.18,31.19,-17.75,35.89
24.598445,0.35,30.90,-17.73,35.63
24.607485,0.09,31.04,-17.50,35.63
24.618147,-0.10,31.31,-17.47,35.86
24.628599,-0.24,31.17,-17.60,35.79
24.651198,-0.30,31.04,-17.60,35.68
24.653320,-0.18,31.24,-17.54,35.83
24.657384,-0.10,31.19,-17.31,35.67
24.668819,-0.16,31.17,-17.39,35.69
24.677554,-0.44,31.08,-17.45,35.65
24.689676,-0.40,31.06,-17.60,35.70
24.698444,-0.12,31.18,-17.74,35.87
24.706999,-0.06,31.24,-17.64,35.87
24.717904,-0.01,31.04,-17.56,35.66
24.727249,-0.09,30.80,-17.58,35.46
24.749158,-0.13,30.67,-17.77,35.44
24.751657,-0.17,30.78,-17.73,35.52
24.768389,0.13,30.98,-17.69,35.67
24.770934,0.21,30.98,-17.69,35.67
24.778295,0.11,30.80,-17.46,35.40
24.788894,0.41,30.78,-17.26,35.29
24.796707,0.21,30.87,-17.36,35.42
24.807405,0.25,30.73,-17.24,35.24
24.817171,0.25,30.77,-17.05,35.18
24.828146,0.31,30.77,-17.20,35.25
24.839452,0.39,30.88,-17.01,35.26
24.847904,0.33,30.78,-16.72,35.03
24.857834,0.31,30.85,-16.74,35.10
24.867274,0.07,30.80,-16.88,35.12
24.879476,0.39,30.86,-16.95,35.21
24.898484,0.29,31.24,-17.10,35.62
24.900186,0.20,31.35,-17.21,35.77
24.915973,0.12,31.25,-17.00,35.57
24.917395,-0.08,31.16,-17.04,35.51
24.927925,0.04,31.17,-17.39,35.69
24.939452,-0.22,31.06,-17.50,35.65
24.947968,-0.20,31.16,-17.76,35.87
24.957085,-0.32,31.22,-17.72,35.90
24.967695,-0.30,31.07,-17.70,35.76
24.980283,-0.22,31.11,-17.81,35.85
25.002917,-0.08,31.10,-17.81,35.84
25.004564,0.15,30.95,-17.96,35.79
25.007066,0.06,31.16,-17.85,35.91
25.017598,0.29,31.21,-17.70,35.88
25.027683,0.21,31.13,-17.50,35.71
25.037554,0.37,31.20,-17.58,35.81
25.046818,0.69,30.98,-17.88,35.78
25.056567,0.71,30.78,-17.82,35.58
25.067747,0.57,30.73,-17.82,35.53
25.077057,0.65,31.02,-17.81,35.77
25.097639,0.55,31.03,-17.71,35.73
25.099444,0.59,31.02,-17.75,35.75
25.116344,0.65,31.13,-17.92,35.93
25.118126,0.77,30.96,-18.04,35.84
25.134225,0.59,31.17,-17.87,35.93
25.136845,0.69,31.12,-17.67,35.79
25.147014,0.81,31.15,-17.55,35.77
25.157758,0.61,31.11,-17.32,35.61
25.167359,0.55,31.13,-17.34,35.64
25.178786,0.69,30.96,-17.34,35.49
25.189646,0.87,30.91,-17.12,35.34
25.197512,0.59,30.88,-17.03,35.27
25.207435,0.57,30.99,-16.91,35.31
25.216762,0.65,31.10,-16.80,35.35
25.231484,0.63,31.24,-16.96,35.55
25.250894,0.59,31.24,-17.05,35.60
25.252650,0.85,31.07,-17.17,35.51
25.258425,0.79,31.35,-17.15,35.74
25.267411,0.63,31.38,-17.35,35.86
25.277417,0.76,31.51,-17.25,35.93
25.288682,0.69,31.22,-17.23,35.66
25.297162,0.59,31.36,-17.33,35.84
25.307926,0.67,31.34,-17.31,35.81
25.318712,0.58,31.51,-17.39,35.99
25.327963,0.34,31.56,-17.49,36.09
25.338098,0.16,31.60,-17.64,36.19
25.348581,0.16,31.57,-17.41,36.05
25.358095,0.14,31.55,-17.49,36.07
25.368255,0.24,31.86,-17.32,36.26
25.377971,0.04,31.68,-17.14,36.02
25.387602,0.16,31.44,-17.16,35.82
25.397515,0.31,31.08,-17.15,35.50
25.410961,0.29,31.19,-17.13,35.59
25.417391,0.27,30.81,-17.11,35.24
25.427687,0.33,30.80,-17.42,35.38
25.438388,0.35,30.65,-17.30,35.20
25.448544,0.22,30.43,-17.66,35.18
25.458192,0.47,30.66,-17.82,35.47
25.468515,0.19,30.77,-17.84,35.57
25.478394,0.11,30.95,-17.92,35.77
25.489457,0.23,30.79,-17.81,35.57
25.497675,0.19,31.13,-17.95,35.94
25.507748,-0.14,31.20,-17.62,35.83
25.518363,-0.24,31.28,-17.58,35.88
25.527740,-0.38,31.32,-17.53,35.89
25.540034,-0.62,30.97,-17.80,35.72
25.548092,-0.64,30.93,-17.78,35.68
25.557572,-0.72,30.82,-17.72,35.56
25.568238,-0.82,30.79,-17.66,35.50
25.576907,-0.57,30.50,-17.57,35.20
25.589530,-0.49,30.31,-17.82,35.16
25.597300,-0.33,30.41,-17.88,35.28
25.607637,-0.23,30.34,-17.70,35.13
25.618506,-0.23,30.34,-17.61,35.08
25.626962,-0.20,30.24,-17.55,34.96
25.638469,-0.10,30.23,-17.59,34.98
25.648231,-0.31,30.45,-17.82,35.28
25.658360,-0.49,30.29,-17.71,35.09
25.667728,-0.49,30.42,-17.71,35.20
25.677232,-0.43,30.38,-17.63,35.13
25.689043,-0.35,30.38,-17.57,35.10
25.706235,-0.19,30.57,-17.53,35.24
25.708411,-0.01,30.67,-17.59,35.36
25.718511,-0.11,30.71,-17.42,35.31
25.727679,0.21,30.60,-17.49,35.25
25.738722,0.39,31.01,-17.65,35.69
25.747825,0.39,31.05,-17.50,35.64
25.761428,0.25,31.08,-17.77,35.81
25.768448,0.11,31.11,-18.06,35.98
25.777257,0.03,31.05,-17.91,35.84
25.789250,-0.10,31.16,-17.72,35.85
25.798324,-0.22,31.20,-17.70,35.87
25.808187,-0.42,31.03,-17.29,35.52
25.818351,-0.15,31.01,-17.21,35.47
25.826820,0.19,30.88,-17.13,35.31
25.839229,0.15,30.70,-17.01,35.10
25.848436,0.23,30.99,-16.94,35.32
25.857867,0.13,31.13,-16.75,35.35
25.869150,0.13,30.99,-16.96,35.33
25.877710,0.45,31.13,-17.11,35.53
25.896813,0.49,31.33,-17.27,35.78
25.898359,0.09,31.00,-17.38,35.54
25.917885,0.09,31.04,-17.33,35.55
25.919734,0.07,30.93,-17.48,35.53
25.927395,0.09,30.77,-17.40,35.34
25.939009,0.27,30.78,-17.57,35.44
25.948011,0.37,30.87,-17.53,35.50
25.957757,0.37,30.78,-17.44,35.38
25.968273,0.43,30.80,-17.42,35.38
25.977193,0.51,31.06,-17.25,35.53
25.990128,0.57,30.87,-17.22,35.36
25.997807,0.55,31.11,-17.21,35.56
26.007801,0.75,31.24,-17.21,35.67
26.017984,0.79,31.23,-17.34,35.73
26.030848,0.79,31.05,-17.11,35.46
26.048904,0.75,31.07,-17.09,35.47
26.051074,0.85,31.04,-16.89,35.35
26.058322,0.73,31.06,-17.01,35.42
26.067571,0.37,31.20,-17.27,35.66
26.077579,0.39,31.13,-17.19,35.56
26.089131,0.33,31.00,-17.25,35.48
26.097641,0.31,30.73,-17.26,35.25
26.107395,0.35,30.87,-17.53,35.50
26.118007,0.17,30.88,-17.30,35.39
26.127860,0.09,30.89,-17.42,35.47
26.139344,0.17,30.97,-17.07,35.37
26.156658,0.23,31.01,-17.13,35.43
26.158694,0.35,31.12,-17.07,35.49
26.167691,0.19,31.19,-17.06,35.55
26.179902,0.16,31.56,-16.85,35.78
26.202060,0.20,31.78,-16.78,35.94
26.203612,0.12,31.85,-17.03,36.12
26.208420,0.40,31.96,-16.91,36.16
26.217186,0.54,31.83,-17.05,36.11
26.227135,0.74,31.90,-16.97,36.14
26.238076,0.64,31.78,-16.70,35.90
26.247276,0.58,31.56,-16.46,35.60
26.258397,0.67,31.40,-16.65,35.54
26.272441,0.71,31.36,-16.61,35.49
26.278246,0.65,31.16,-16.76,35.38
26.288849,0.13,31.01,-17.07,35.40
26.297673,0.15,30.90,-17.09,35.31
26.308048,0.13,30.98,-16.98,35.32
26.317974,-0.07,30.96,-17.09,35.36
26.327371,-0.24,31.06,-17.35,35.58
26.337193,-0.42,30.97,-17.39,35.52
26.348469,-0.51,30.72,-17.34,35.28
26.358642,-0.25,30.70,-17.32,35.25
26.367906,0.03,30.58,-17.34,35.16
26.377539,-0.11,30.68,-17.40,35.27
26.391383,-0.23,30.64,-17.38,35.23
26.400558,-0.03,30.78,-17.48,35.40
26.407678,0.33,30.71,-17.26,35.23
26.418330,0.37,30.84,-17.17,35.30
26.427879,0.37,30.87,-17.36,35.42
26.437970,0.23,31.05,-17.42,35.61
26.448682,0.07,31.10,-17.23,35.55
26.457768,0.12,31.22,-17.41,35.75
26.467931,-0.04,31.33,-17.47,35.87
26.479308,-0.12,31.11,-17.43,35.66
26.488778,-0.22,31.11,-17.70,35.79
26.503270,-0.26,31.24,-17.80,35.95
26.507872,-0.28,31.18,-17.62,35.82
26.518501,-0.26,31.03,-17.41,35.58
26.527692,-0.38,31.13,-17.52,35.73
26.539110,-0.48,31.09,-17.29,35.57
26.548068,-0.11,30.97,-17.33,35.49
26.557749,0.19,31.04,-17.44,35.60
26.567317,0.29,31.17,-17.27,35.63
26.577892,0.33,31.13,-17.31,35.62
26.589331,0.28,31.33,-17.29,35.79
26.597772,0.32,31.45,-17.47,35.98
26.610215,0.61,31.21,-17.40,35.74
26.617110,0.63,31.32,-17.42,35.85
26.627754,0.27,31.10,-17.21,35.54
26.637184,0.05,31.16,-17.06,35.52
26.648671,-0.09,30.94,-17.15,35.37
26.658053,-0.03,30.81,-17.01,35.20
26.668389,-0.15,30.52,-17.16,35.01
26.677414,-0.16,30.28,-17.20,34.82
26.688877,-0.33,30.32,-17.34,34.92
26.698186,-0.46,30.10,-17.30,34.72
26.707189,-0.29,30.31,-17.67,35.08
26.719342,-0.17,30.47,-17.78,35.28
26.727787,0.15,30.63,-17.84,35.44
26.738773,0.05,30.79,-17.94,35.64
26.747978,0.01,31.01,-17.73,35.73
26.758726,-0.10,31.08,-17.50,35.67
26.768511,0.10,31.26,-17.41,35.78
26.777085,0.12,31.20,-17.72,35.88
26.788698,0.22,31.29,-17.72,35.95
26.798041,0.14,31.29,-17.66,35.93
26.808152,-0.06,31.39,-17.49,35.93
26.818115,0.16,31.24,-17.50,35.81
26.829580,0.48,31.46,-17.79,36.15
26.839333,0.78,31.46,-17.79,36.15
26.848417,0.68,31.46,-17.79,36.15
26.858235,0.88,31.55,-17.64,36.16
26.868325,0.75,31.25,-17.40,35.78
26.877757,0.71,30.96,-17.51,35.57
26.889040,0.71,30.78,-17.41,35.37
26.898215,0.43,30.76,-17.40,35.34
26.907625,0.34,30.33,-17.16,34.85
26.918512,0.18,30.37,-17.24,34.92
26.928200,0.20,30.44,-17.16,34.95
26.942921,0.14,30.45,-16.85,34.80
26.947297,0.13,30.50,-16.99,34.91
26.958183,0.05,30.64,-16.72,34.90
26.967769,-0.07,30.52,-16.87,34.88
26.976646,0.18,30.34,-16.69,34.63
26.988577,0.12,30.47,-16.56,34.68
26.996742,0.37,30.60,-16.66,34.84
27.006658,0.34,30.38,-16.62,34.63
